crashid,date,hour,day,city_section,highwayid,compass,milepost,lat,lon,road_type,road_char,street_name,isect_num,isect_name,lane_quantity,vehicle_id,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,weather,road_cond,light_cond,speeding,alcohol,drug
1659160,2016-02-08,17:00:00,MONDAY,Portland N,2,SE,302.43,45.535858,-122.667408,MN,STRGHT,PACIFIC HY I-5,9433,NB EF WILLIAMS C2,6,3132344,DRVR,32,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,NW,CLR,DRY,DAY,0,0,0
1659160,2016-02-08,17:00:00,MONDAY,Portland N,2,SE,302.43,45.535858,-122.667408,MN,STRGHT,PACIFIC HY I-5,9433,NB EF WILLIAMS C2,6,3132345,DRVR,35,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,NW,CLR,DRY,DAY,0,0,0
1659234,2016-02-09,0:00:00,TUESDAY,Portland N,2,S,306,45.585122,-122.679583,MN,STRGHT,PACIFIC HY I-5,9413,SB EF COL BLVD C2,4,3132487,DRVR,60,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,UNK,DRY,DAY,0,0,0
1659234,2016-02-09,0:00:00,TUESDAY,Portland N,2,S,306,45.585122,-122.679583,MN,STRGHT,PACIFIC HY I-5,9413,SB EF COL BLVD C2,4,3132488,DRVR,61,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,UNK,DRY,DAY,0,0,0
1659389,2016-02-10,19:00:00,WEDNESDAY,Portland SW,2,S,299.5,45.497408,-122.673261,MN,STRGHT,PACIFIC HY I-5,9492,NB EX MARQUAM BR,6,3132779,DRVR,21,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DLIT,0,0,0
1659389,2016-02-10,19:00:00,WEDNESDAY,Portland SW,2,S,299.5,45.497408,-122.673261,MN,STRGHT,PACIFIC HY I-5,9492,NB EX MARQUAM BR,6,3132780,DRVR,32,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DLIT,0,0,0
1659389,2016-02-10,19:00:00,WEDNESDAY,Portland SW,2,S,299.5,45.497408,-122.673261,MN,STRGHT,PACIFIC HY I-5,9492,NB EX MARQUAM BR,6,3132781,DRVR,23,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DLIT,0,0,0
1660071,2016-02-11,0:00:00,THURSDAY,Portland Bridges,2,S,300.44,45.508553,-122.668094,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,4,3134047,DRVR,19,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,RAIN,WET,DAY,0,0,0
1660071,2016-02-11,0:00:00,THURSDAY,Portland Bridges,2,S,300.44,45.508553,-122.668094,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,4,3134048,DRVR,48,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,RAIN,WET,DAY,0,0,0
1659316,2016-02-11,13:00:00,THURSDAY,Portland Bridges,1,NE,300.45,45.508686,-122.667861,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,3,3132636,DRVR,19,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NE,CLR,DRY,DAY,0,0,0
1659316,2016-02-11,13:00:00,THURSDAY,Portland Bridges,1,NE,300.45,45.508686,-122.667861,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,3,3132637,DRVR,66,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,NE,CLR,DRY,DAY,0,0,0
1659316,2016-02-11,13:00:00,THURSDAY,Portland Bridges,1,NE,300.45,45.508686,-122.667861,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,3,3132638,DRVR,64,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,NE,CLR,DRY,DAY,0,0,0
1660268,2016-02-12,17:00:00,FRIDAY,Portland SE,1,S,301.02,45.516558,-122.667344,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,6,3134420,DRVR,56,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1660268,2016-02-12,17:00:00,FRIDAY,Portland SE,1,S,301.02,45.516558,-122.667344,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,6,3134421,DRVR,38,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1660268,2016-02-12,17:00:00,FRIDAY,Portland SE,1,S,301.02,45.516558,-122.667344,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,6,3134422,DRVR,0,9,UNKNOWN,0,REAR,INJ,NONE,STOP,S,CLR,DRY,DAY,0,0,0
1659420,2016-02-12,22:00:00,FRIDAY,Portland N,1,SE,302.56,45.538,-122.669408,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3132829,DRVR,17,2,PSNGR CAR,1,REAR,INJ,INJB,STRGHT,SE,CLR,DRY,DLIT,0,0,0
1659420,2016-02-12,22:00:00,FRIDAY,Portland N,1,SE,302.56,45.538,-122.669408,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3132830,DRVR,43,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DLIT,0,0,0
1659420,2016-02-12,22:00:00,FRIDAY,Portland N,1,SE,302.56,45.538,-122.669408,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3132830,PSNG,36,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,SE,CLR,DRY,DLIT,0,0,0
1659473,2016-02-13,15:00:00,SATURDAY,Portland SW,1,NW,300.11,45.505622,-122.673478,MN,BRIDGE,SB EF MARQUAM BR,9496,SB EX HOOD AVE C2,2,3132927,DRVR,44,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,RAIN,WET,DAY,0,0,0
1659473,2016-02-13,15:00:00,SATURDAY,Portland SW,1,NW,300.11,45.505622,-122.673478,MN,BRIDGE,SB EF MARQUAM BR,9496,SB EX HOOD AVE C2,2,3132928,DRVR,57,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,SE,RAIN,WET,DAY,0,0,0
1660721,2016-02-18,20:00:00,THURSDAY,Portland NE,2,SE,302.08,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3135324,DRVR,31,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NW,RAIN,WET,DLIT,0,0,0
1660721,2016-02-18,20:00:00,THURSDAY,Portland NE,2,SE,302.08,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3135325,DRVR,46,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,NW,RAIN,WET,DLIT,0,0,0
1660721,2016-02-18,20:00:00,THURSDAY,Portland NE,2,SE,302.08,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3135326,DRVR,0,9,SEMI TOW,0,REAR,INJ,NONE,STOP,NW,RAIN,WET,DLIT,0,0,0
1660862,2016-02-20,14:00:00,SATURDAY,Portland SE,2,S,300.58,45.510083,-122.666656,MN,STRGHT,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,4,3135609,DRVR,21,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1660862,2016-02-20,14:00:00,SATURDAY,Portland SE,2,S,300.58,45.510083,-122.666656,MN,STRGHT,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,4,3135610,DRVR,59,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1660862,2016-02-20,14:00:00,SATURDAY,Portland SE,2,S,300.58,45.510083,-122.666656,MN,STRGHT,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,4,3135610,PSNG,57,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1660862,2016-02-20,14:00:00,SATURDAY,Portland SE,2,S,300.58,45.510083,-122.666656,MN,STRGHT,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,4,3135611,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1660104,2016-02-20,14:00:00,SATURDAY,Portland NE,1,S,301.97,45.529956,-122.665356,MN,BRIDGE,PACIFIC HY I-5,9435,SB EF WILLIAMS C5,6,3134117,DRVR,43,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,1,0
1660104,2016-02-20,14:00:00,SATURDAY,Portland NE,1,S,301.97,45.529956,-122.665356,MN,BRIDGE,PACIFIC HY I-5,9435,SB EF WILLIAMS C5,6,3134117,PSNG,45,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,1,0
1660104,2016-02-20,14:00:00,SATURDAY,Portland NE,1,S,301.97,45.529956,-122.665356,MN,BRIDGE,PACIFIC HY I-5,9435,SB EF WILLIAMS C5,6,3134118,DRVR,25,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,1,0
1660104,2016-02-20,14:00:00,SATURDAY,Portland NE,1,S,301.97,45.529956,-122.665356,MN,BRIDGE,PACIFIC HY I-5,9435,SB EF WILLIAMS C5,6,3134119,DRVR,37,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,1,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134477,DRVR,20,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134478,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134479,DRVR,35,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134480,DRVR,25,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134480,PSNG,24,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134480,PSNG,3,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134480,PSNG,6,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134481,DRVR,64,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134482,DRVR,34,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134482,PSNG,38,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134482,PSNG,1,2,PSNGR CAR,0,REAR,INJ,NO<5,STOP,N,CLR,DRY,DAY,0,0,0
1660296,2016-02-21,14:00:00,SUNDAY,Portland N,2,N,308,45.613064,-122.678081,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3134482,PSNG,3,1,PSNGR CAR,0,REAR,INJ,NO<5,STOP,N,CLR,DRY,DAY,0,0,0
1660283,2016-02-21,15:00:00,SUNDAY,Portland SE,2,N,300.75,45.512339,-122.667508,MN,BRIDGE,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,3,3134448,DRVR,63,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1660283,2016-02-21,15:00:00,SUNDAY,Portland SE,2,N,300.75,45.512339,-122.667508,MN,BRIDGE,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,3,3134449,DRVR,20,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660283,2016-02-21,15:00:00,SUNDAY,Portland SE,2,N,300.75,45.512339,-122.667508,MN,BRIDGE,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,3,3134449,PSNG,19,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1660283,2016-02-21,15:00:00,SUNDAY,Portland SE,2,N,300.75,45.512339,-122.667508,MN,BRIDGE,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,3,3134450,DRVR,41,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1660322,2016-02-21,,SUNDAY,Portland SW,2,N,299.27,45.494019,-122.673419,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3134531,DRVR,0,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1660322,2016-02-21,,SUNDAY,Portland SW,2,N,299.27,45.494019,-122.673419,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3134532,DRVR,56,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1660322,2016-02-21,,SUNDAY,Portland SW,2,N,299.27,45.494019,-122.673419,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3134532,PSNG,51,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1660322,2016-02-21,,SUNDAY,Portland SW,2,N,299.27,45.494019,-122.673419,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3134532,PSNG,19,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1660322,2016-02-21,,SUNDAY,Portland SW,2,N,299.27,45.494019,-122.673419,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3134532,PSNG,15,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1660357,2016-02-22,16:00:00,MONDAY,Portland N,1,N,308.02,45.613367,-122.678267,MN,BRIDGE,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,3,3134606,DRVR,31,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,1,1,0
1660357,2016-02-22,16:00:00,MONDAY,Portland N,1,N,308.02,45.613367,-122.678267,MN,BRIDGE,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,3,3134607,DRVR,46,1,SEMI TOW,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,1,1,0
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,S,307.6,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,NB EX JANTZN BCH C1,6,3136234,DRVR,20,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DLIT,0,0,0
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,S,307.6,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,NB EX JANTZN BCH C1,6,3136235,DRVR,20,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DLIT,0,0,0
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,S,307.6,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,NB EX JANTZN BCH C1,6,3136235,PSNG,20,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DLIT,0,0,0
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,S,307.6,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,NB EX JANTZN BCH C1,6,3136235,PSNG,19,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DLIT,0,0,0
1661189,2016-02-27,21:00:00,SATURDAY,Portland N,2,S,307.6,45.607336,-122.681475,MN,BRIDGE,PACIFIC HY I-5,9456,NB EX JANTZN BCH C1,6,3136236,DRVR,55,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DLIT,0,0,0
1661385,2016-02-28,10:00:00,SUNDAY,Portland N,1,NE,305.53,45.578178,-122.677781,CN,CURVE,NB EX LOMBARD WB C2,322,PACIFIC HY I-5,1,3136597,DRVR,25,1,PSNGR CAR,1,FIX,INJ,INJC,STRGHT,NE,RAIN,WET,DAY,1,0,0
1661565,2016-02-29,0:00:00,MONDAY,Portland N,1,N,305.14,45.572872,-122.678744,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3136921,DRVR,30,1,SEMI TOW,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1661565,2016-02-29,0:00:00,MONDAY,Portland N,1,N,305.14,45.572872,-122.678744,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3136922,DRVR,45,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1661583,2016-02-29,8:00:00,MONDAY,Portland N,1,N,307.25,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,609,N DENVER AVE,6,3136954,DRVR,20,2,PSNGR CAR,1,SS-O,INJ,INJC,STRGHT,S,RAIN,WET,DAY,0,0,0
1661583,2016-02-29,8:00:00,MONDAY,Portland N,1,N,307.25,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,609,N DENVER AVE,6,3136955,DRVR,67,1,TRUCK,0,SS-O,INJ,NONE,STRGHT,S,RAIN,WET,DAY,0,0,0
1660885,2016-03-01,15:00:00,TUESDAY,Portland SE,2,S,300.64,45.510889,-122.666731,MN,BRIDGE,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,3,3135661,DRVR,25,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,RAIN,WET,DAY,1,0,0
1660885,2016-03-01,15:00:00,TUESDAY,Portland SE,2,S,300.64,45.510889,-122.666731,MN,BRIDGE,PACIFIC HY I-5,9460,NB EXTO BANFIELD C1,3,3135662,DRVR,62,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,RAIN,WET,DAY,1,0,0
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3137267,DRVR,62,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,RAIN,WET,DAY,0,0,0
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3137268,DRVR,57,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,RAIN,WET,DAY,0,0,0
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3137268,PSNG,56,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,RAIN,WET,DAY,0,0,0
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3137268,PSNG,64,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,RAIN,WET,DAY,0,0,0
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,S,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,NB EX MACADAM AV C1,6,3137268,PSNG,79,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,RAIN,WET,DAY,0,0,0
1661249,2016-03-05,2:00:00,SATURDAY,Portland SW,1,S,299.44,45.496117,-122.673531,MN,STRGHT,PACIFIC HY I-5,9493,SB EF MARQUAM BR,6,3136343,DRVR,18,2,PSNGR CAR,1,FIX,INJ,INJC,STRGHT,S,RAIN,WET,DLIT,1,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136488,DRVR,27,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136489,DRVR,23,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136490,DRVR,50,2,PSNGR CAR,0,REAR,INJ,INJB,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136490,PSNG,15,2,PSNGR CAR,0,REAR,INJ,INJB,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136490,PSNG,14,1,PSNGR CAR,0,REAR,INJ,INJB,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136490,PSNG,9,1,PSNGR CAR,0,REAR,INJ,INJB,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136490,PSNG,12,1,PSNGR CAR,0,REAR,INJ,INJB,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136490,PSNG,15,1,PSNGR CAR,0,REAR,INJ,INJB,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,SW,300.43,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3136490,PSNG,17,1,PSNGR CAR,0,REAR,INJ,INJB,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1661466,2016-03-09,21:00:00,WEDNESDAY,Portland N,1,SW,305.44,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,NB EX LOMBARD EB C1,,3136742,DRVR,29,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NE,RAIN,WET,DLIT,0,0,0
1661466,2016-03-09,21:00:00,WEDNESDAY,Portland N,1,SW,305.44,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,NB EX LOMBARD EB C1,,3136743,DRVR,29,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,NE,RAIN,WET,DLIT,0,0,0
1661466,2016-03-09,21:00:00,WEDNESDAY,Portland N,1,SW,305.44,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,NB EX LOMBARD EB C1,,3136743,PSNG,1,1,PSNGR CAR,0,REAR,INJ,NO<5,STOP,NE,RAIN,WET,DLIT,0,0,0
1684858,2016-03-10,8:00:00,THURSDAY,Portland N,1,S,307.94,45.612283,-122.678878,MN,STRGHT,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,6,3181476,DRVR,21,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DAWN,1,0,0
1684858,2016-03-10,8:00:00,THURSDAY,Portland N,1,S,307.94,45.612283,-122.678878,MN,STRGHT,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,6,3181477,DRVR,39,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DAWN,1,0,0
1661765,2016-03-11,18:00:00,FRIDAY,Portland NE,1,N,301.72,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,SB EX MORRISN BR C7,6,3137305,DRVR,56,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1661765,2016-03-11,18:00:00,FRIDAY,Portland NE,1,N,301.72,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,SB EX MORRISN BR C7,6,3137306,DRVR,53,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1662036,2016-03-13,6:00:00,SUNDAY,Portland SW,2,S,299.5,45.497408,-122.673261,MN,STRGHT,PACIFIC HY I-5,9492,NB EX MARQUAM BR,6,3137794,DRVR,54,1,SEMI TOW,1,SS-O,INJ,NONE,STRGHT,N,RAIN,WET,DLIT,0,0,0
1662036,2016-03-13,6:00:00,SUNDAY,Portland SW,2,S,299.5,45.497408,-122.673261,MN,STRGHT,PACIFIC HY I-5,9492,NB EX MARQUAM BR,6,3137795,DRVR,64,1,PSNGR CAR,0,SS-O,INJ,INJC,STRGHT,N,RAIN,WET,DLIT,0,0,0
1662095,2016-03-13,18:00:00,SUNDAY,Portland NE,1,N,301.71,45.525653,-122.665453,MN,STRGHT,PACIFIC HY I-5,9448,SB EX MORRISN BR C7,4,3137905,DRVR,28,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
